model,system,prompt,case_id,initial_iae,final_iae,iae_improvement_pct
Qwen3.7-Plus,second_order,KPI-3,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,29.79092670867467,10.051549792648931
Qwen3.7-Plus,second_order,KPI-3,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,45.181436079000655,45.9293488762558
Qwen3.7-Plus,second_order,KPI-3,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,63.534856655694995,78.79626997206815
Qwen3.7-Plus,second_order,KPI-3,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,58.07563003304185,41.016016622951604
Qwen3.7-Plus,second_order,KPI-3,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,22.147441037348976,65.47015740980828
Qwen3.7-Plus,second_order,KPI-3,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,36.270274155153444,12.538523860252122
Qwen3.7-Plus,second_order,KPI-3,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
Qwen3.7-Plus,second_order,KPI-3,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,29.354970968132445,46.46184393920765
Qwen3.7-Plus,second_order,KPI-3,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,45.8661450517443,2.9287935412819106
Qwen3.7-Plus,second_order,KPI-3,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,26.457324570793727,76.9716036462758
Qwen3.7-Plus,second_order,KPI-3,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,58.43138115248359,13.061477231835154
Qwen3.7-Plus,second_order,KPI-3,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,76.62049903225,44.485944767243886
Qwen3.7-Plus,second_order,KPI-3,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,69.30807181994156,73.49798416184554
Qwen3.7-Plus,second_order,KPI-3,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,93.28780473831273,28.896490290920166
Qwen3.7-Plus,second_order,KPI-3,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,30.665901063364256,62.824704735890094
Qwen3.7-Plus,second_order,KPI-3,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,77.44374597170577,36.744469515881924
Qwen3.7-Plus,second_order,KPI-3,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,73.01487883957768,47.607004276996506
Qwen3.7-Plus,second_order,KPI-3,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,53.61993158008923,47.1099510948025
Qwen3.7-Plus,second_order,KPI-3,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,69.35224909689788,-33.60094220169116
Qwen3.7-Plus,second_order,KPI-3,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,19.20571198318784,67.96378318067083
Qwen3.7-Plus,second_order,KPI-3,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,58.54215255305566,36.235538009960074
Qwen3.7-Plus,second_order,KPI-3,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,24.1764485870902,44.903262107816325
Qwen3.7-Plus,second_order,KPI-3,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,66.10609809029943,74.4032765080541
Qwen3.7-Plus,second_order,KPI-3,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,80.04971881130278,15.586081607821594
Qwen3.7-Plus,second_order,KPI-3,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,41.588020903862905,70.78261844607074
Qwen3.7-Plus,second_order,KPI-3,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,21.78556834349388,59.44607530995183
Qwen3.7-Plus,second_order,KPI-3,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,50.56741458713741,22.632474621882793
Qwen3.7-Plus,second_order,KPI-3,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,27.884576193345897,21.97936151833829
Qwen3.7-Plus,second_order,KPI-3,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,21.20870958439771,40.00365039774339
Qwen3.7-Plus,second_order,KPI-3,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,40.42047285019294,87.15383033523186
Qwen3.7-Plus,second_order,KPI-3,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,275.4188083764894,18.5103235763982
Qwen3.7-Plus,second_order,KPI-3,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,22.622447362374928,86.08191991978903
Qwen3.7-Plus,second_order,KPI-3,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.33626411636547,89.0905274057267
Qwen3.7-Plus,second_order,KPI-3,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,80.1318199343861,58.94044889609238
Qwen3.7-Plus,second_order,KPI-3,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,10.218354056378615,90.33725384739611
Qwen3.7-Plus,second_order,KPI-3,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,27.270136711200095,93.74767591911223
Qwen3.7-Plus,second_order,KPI-3,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,41.2045484201337,76.29470232416655
Qwen3.7-Plus,second_order,KPI-3,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,26.7228437925303,82.34134421956631
Qwen3.7-Plus,second_order,KPI-3,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,60.52440832654993,69.10601381933033
Qwen3.7-Plus,second_order,KPI-3,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,51.31242393125385,91.18085627567264
Qwen3.7-Plus,second_order,KPI-3,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,178.95817266476232,28.792705449322646
Qwen3.7-Plus,second_order,KPI-3,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,63.71485885849407,79.76984954485027
Qwen3.7-Plus,second_order,KPI-3,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,32.11832626534014,87.54089519944911
Qwen3.7-Plus,second_order,KPI-3,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,42.106081799412586,65.41310842827946
Qwen3.7-Plus,second_order,KPI-3,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,75.56006038139986,61.967050696431336
Qwen3.7-Plus,second_order,KPI-3,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,34.43617308311283,85.00362623215048
Qwen3.7-Plus,second_order,KPI-3,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,49.345261945737235,65.83447902393047
Qwen3.7-Plus,second_order,KPI-3,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,25.941792716332586,82.75261437648255
Qwen3.7-Plus,second_order,KPI-3,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,22.359083774418288,85.8808513675055
Qwen3.7-Plus,second_order,Numeric-8,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,268.8290482613519,38.80234741819525
Qwen3.7-Plus,second_order,Numeric-8,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,980.2691693677913,-96.93215126821451
Qwen3.7-Plus,second_order,Numeric-8,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,259.4366529987225,13.3507053876883
Qwen3.7-Plus,second_order,Numeric-8,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,614.803130300817,22.087071145139724
Qwen3.7-Plus,second_order,Numeric-8,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,201.41447503585573,8.034119430228875
Qwen3.7-Plus,second_order,Numeric-8,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,365.4128039121224,29.69180075960164
Qwen3.7-Plus,second_order,Numeric-8,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,196.17842946439845,43.25018673829198
Qwen3.7-Plus,second_order,Numeric-8,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,228.50884953205332,35.589579295866805
Qwen3.7-Plus,second_order,Numeric-8,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,435.5072487284724,-13.124642508304946
Qwen3.7-Plus,second_order,Numeric-8,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,75.5888378280723,52.860094899861366
Qwen3.7-Plus,second_order,Numeric-8,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,65.47205993985153,43.37306699545793
Qwen3.7-Plus,second_order,Numeric-8,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,104.77910019395392,37.95647785767768
Qwen3.7-Plus,second_order,Numeric-8,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,62.361552939826645,32.70578079224491
Qwen3.7-Plus,second_order,Numeric-8,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,312.9701971221822,49.99597419319973
Qwen3.7-Plus,second_order,Numeric-8,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,329.9068439463509,-23.87145419079747
Qwen3.7-Plus,second_order,Numeric-8,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,141.9644708420676,-53.60795373519542
Qwen3.7-Plus,second_order,Numeric-8,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,193.43496326432287,20.629041375272713
Qwen3.7-Plus,second_order,Numeric-8,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,176.87839048863492,11.952615616190487
Qwen3.7-Plus,second_order,Numeric-8,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,700.39154304046,-240.22711699235398
Qwen3.7-Plus,second_order,Numeric-8,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,238.59073516187027,24.921887044315348
Qwen3.7-Plus,second_order,Numeric-8,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,48.8027962916657,42.686087737327426
Qwen3.7-Plus,second_order,Numeric-8,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,84.84709032840777,53.1386886510506
Qwen3.7-Plus,second_order,Numeric-8,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,94.19678071278088,38.207307325648856
Qwen3.7-Plus,second_order,Numeric-8,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,54.11255372901272,81.54414947850863
Qwen3.7-Plus,second_order,Numeric-8,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,73.87489452718852,25.076171879119148
Qwen3.7-Plus,second_order,Numeric-8,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,26.184017819451256,48.68897154722466
Qwen3.7-Plus,second_order,Numeric-8,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,49.15918171296144,50.67310685032968
Qwen3.7-Plus,second_order,Numeric-8,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,62.33009118019426,10.7657964492566
Qwen3.7-Plus,second_order,Numeric-8,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,174.06074816739155,-34.35796848119763
Qwen3.7-Plus,second_order,Numeric-8,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,69.90880709921181,10.932848644143435
Qwen3.7-Plus,second_order,Numeric-8,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,131.48221936502966,34.96452521886053
Qwen3.7-Plus,second_order,Numeric-8,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,49.602427700149235,34.240451146560744
Qwen3.7-Plus,second_order,Numeric-8,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,61.74294971441376,23.31021026653365
Qwen3.7-Plus,second_order,Numeric-8,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,116.15293458032691,77.14109881716747
Qwen3.7-Plus,second_order,Numeric-8,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,147.16531098131819,14.089135445815424
Qwen3.7-Plus,second_order,Numeric-8,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,216.15078383296702,19.953048241689057
Qwen3.7-Plus,second_order,Numeric-8,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,111.27253540024377,40.91619210946543
Qwen3.7-Plus,second_order,Numeric-8,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,44.1276138010903,28.00193538735471
Qwen3.7-Plus,second_order,Numeric-8,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,68.66089291856387,13.35071565047466
Qwen3.7-Plus,second_order,Numeric-8,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,62.61959994470536,39.3808325801497
Qwen3.7-Plus,second_order,Numeric-8,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,37.67044732652276,-26.410897068868326
Qwen3.7-Plus,second_order,Numeric-8,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,44.73597659555805,54.29507908095826
Qwen3.7-Plus,second_order,Numeric-8,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,30.558237920186624,31.050907219795526
Qwen3.7-Plus,second_order,Numeric-8,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,60.09201428647001,81.29489687901699
Qwen3.7-Plus,second_order,Numeric-8,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,91.93521548813618,24.089492619819847
Qwen3.7-Plus,second_order,Numeric-8,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,9.614318392546863,63.49917087112049
Qwen3.7-Plus,second_order,Numeric-8,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,58.219154007240256,3.41878897272685
Qwen3.7-Plus,second_order,Numeric-8,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.86693985069814,23.312368084148055
Qwen3.7-Plus,second_order,Numeric-8,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,51.56493835932413,-63.2318403270786
Qwen3.7-Plus,second_order,Numeric-8,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,61.1974417111798,9.911023537200363
Qwen3.7-Plus,second_order,Numeric-8,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,77.49282436270627,56.92210552965352
Qwen3.7-Plus,second_order,Numeric-8,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,20.736629466992042,37.38940378323658
Qwen3.7-Plus,second_order,Numeric-8,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,38.64712959081671,53.74924654042997
Qwen3.7-Plus,second_order,Numeric-8,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,63.200634091330315,78.90781134316836
Qwen3.7-Plus,second_order,Numeric-8,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,58.07563003304185,41.016016622951604
Qwen3.7-Plus,second_order,Numeric-8,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,31.918779039936652,50.23576700976512
Qwen3.7-Plus,second_order,Numeric-8,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,31.80474800660219,23.306611992760576
Qwen3.7-Plus,second_order,Numeric-8,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
Qwen3.7-Plus,second_order,Numeric-8,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,30.39551204263894,44.56408527696709
Qwen3.7-Plus,second_order,Numeric-8,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,42.04226552230614,11.021660270251559
Qwen3.7-Plus,second_order,Numeric-8,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,28.92940225372091,74.8199127393847
Qwen3.7-Plus,second_order,Numeric-8,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,28.225250507039448,58.004388473382754
Qwen3.7-Plus,second_order,Numeric-8,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,49.23049298976698,64.3308991524656
Qwen3.7-Plus,second_order,Numeric-8,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,69.30807181994156,73.49798416184554
Qwen3.7-Plus,second_order,Numeric-8,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,67.54878217804864,48.51464773014585
Qwen3.7-Plus,second_order,Numeric-8,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,25.857716605102265,68.6535136318314
Qwen3.7-Plus,second_order,Numeric-8,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,29.0829217501483,76.24526525349319
Qwen3.7-Plus,second_order,Numeric-8,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,105.16472980135464,24.537363804998115
Qwen3.7-Plus,second_order,Numeric-8,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,39.30429959347189,61.23071651857182
Qwen3.7-Plus,second_order,Numeric-8,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,64.74726030224913,-24.72984069013511
Qwen3.7-Plus,second_order,Numeric-8,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,19.20571198318784,67.96378318067083
Qwen3.7-Plus,second_order,Numeric-8,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,63.258006072884626,31.099002207946167
Qwen3.7-Plus,second_order,Numeric-8,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,26.822965077285932,38.8720030143894
Qwen3.7-Plus,second_order,Numeric-8,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,67.1771404164234,73.98856175310794
Qwen3.7-Plus,second_order,Numeric-8,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,54.75204060063407,42.26295412777173
Qwen3.7-Plus,second_order,Numeric-8,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,57.03062372856231,59.93352274233363
Qwen3.7-Plus,second_order,Numeric-8,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,20.790095908007775,61.29915132537646
Qwen3.7-Plus,second_order,Numeric-8,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,50.56741458713741,22.632474621882793
Qwen3.7-Plus,second_order,Numeric-8,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,19.566547541664704,45.253084662381916
Qwen3.7-Plus,second_order,Numeric-8,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,21.26764770893891,39.83692302987579
Qwen3.7-Plus,second_order,Numeric-8,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,27.844983373994893,91.1504899494693
Qwen3.7-Plus,second_order,Numeric-8,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,194.1117947078269,42.567076540674925
Qwen3.7-Plus,second_order,Numeric-8,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,33.84800391767458,79.1755851373972
Qwen3.7-Plus,second_order,Numeric-8,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.33626411636547,89.0905274057267
Qwen3.7-Plus,second_order,Numeric-8,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,62.96275187675465,67.73788077641184
Qwen3.7-Plus,second_order,Numeric-8,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,14.128295292197024,86.6399098891754
Qwen3.7-Plus,second_order,Numeric-8,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,313.2669682555272,28.176135304583823
Qwen3.7-Plus,second_order,Numeric-8,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,43.59249777100797,74.9208964612772
Qwen3.7-Plus,second_order,Numeric-8,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,39.54530902046065,73.86816294161062
Qwen3.7-Plus,second_order,Numeric-8,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,51.8807860204181,73.51805113551217
Qwen3.7-Plus,second_order,Numeric-8,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,67.43673750392453,88.40954617260635
Qwen3.7-Plus,second_order,Numeric-8,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,130.70593528015638,47.99222692974838
Qwen3.7-Plus,second_order,Numeric-8,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,45.08807117401339,85.6840542390813
Qwen3.7-Plus,second_order,Numeric-8,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,27.9292619123185,89.16588622044358
Qwen3.7-Plus,second_order,Numeric-8,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,42.106081799412586,65.41310842827946
Qwen3.7-Plus,second_order,Numeric-8,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,24.528359502045475,87.65371747015378
Qwen3.7-Plus,second_order,Numeric-8,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,34.43617308311283,85.00362623215048
Qwen3.7-Plus,second_order,Numeric-8,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,51.06282118469343,64.64528063096765
Qwen3.7-Plus,second_order,Numeric-8,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,43.001166259444155,71.41069991393914
Qwen3.7-Plus,second_order,Numeric-8,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,32.564791639526746,79.4362265474067
