model,system,prompt,case_id,initial_iae,final_iae,iae_improvement_pct
DeepSeek-V4-Flash,second_order,KPI-3,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,70.00338932178884,11.656500098701603
DeepSeek-V4-Flash,second_order,KPI-3,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,60.18706976645285,41.73565366267875
DeepSeek-V4-Flash,second_order,KPI-3,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,59.31185658201358,-99.03307577856907
DeepSeek-V4-Flash,second_order,KPI-3,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,67.4070868094637,31.132931334834787
DeepSeek-V4-Flash,second_order,KPI-3,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,30.38901274092052,31.432732985287632
DeepSeek-V4-Flash,second_order,KPI-3,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,300.46826629897095,6.471933543245049
DeepSeek-V4-Flash,second_order,KPI-3,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,91.87757233963924,24.137088316704446
DeepSeek-V4-Flash,second_order,KPI-3,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,75.98353155022545,-188.47202562727958
DeepSeek-V4-Flash,second_order,KPI-3,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,37.535153261846624,37.731995252411046
DeepSeek-V4-Flash,second_order,KPI-3,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.74729886655279,23.47659730054524
DeepSeek-V4-Flash,second_order,KPI-3,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,15.076468586970789,52.27455338090919
DeepSeek-V4-Flash,second_order,KPI-3,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,71.88647911639148,-5.824347293377708
DeepSeek-V4-Flash,second_order,KPI-3,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,48.2536398996908,73.17602985174784
DeepSeek-V4-Flash,second_order,KPI-3,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,29.940788749278468,9.599067785994956
DeepSeek-V4-Flash,second_order,KPI-3,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,44.768356695466544,46.42369950279255
DeepSeek-V4-Flash,second_order,KPI-3,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,62.31303296491974,79.2040338523162
DeepSeek-V4-Flash,second_order,KPI-3,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,55.83143212485242,43.295315737505156
DeepSeek-V4-Flash,second_order,KPI-3,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,25.476448660847645,60.27993660609971
DeepSeek-V4-Flash,second_order,KPI-3,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,31.800940328528096,23.31579375807066
DeepSeek-V4-Flash,second_order,KPI-3,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
DeepSeek-V4-Flash,second_order,KPI-3,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,25.533061529267414,53.43231528493997
DeepSeek-V4-Flash,second_order,KPI-3,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,34.09913646527158,27.83251541741465
DeepSeek-V4-Flash,second_order,KPI-3,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,36.484488612630365,68.24398240697157
DeepSeek-V4-Flash,second_order,KPI-3,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,57.74849479564433,14.077525969878979
DeepSeek-V4-Flash,second_order,KPI-3,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,140.14355540852492,-1.5385852836725893
DeepSeek-V4-Flash,second_order,KPI-3,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,63.65974364912562,75.65779150767602
DeepSeek-V4-Flash,second_order,KPI-3,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,74.35935611601805,43.323661496937454
DeepSeek-V4-Flash,second_order,KPI-3,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,26.65476944068562,67.68727186242499
DeepSeek-V4-Flash,second_order,KPI-3,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,57.14584351233131,53.32365963217242
DeepSeek-V4-Flash,second_order,KPI-3,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,105.18667646416637,24.521615625598194
DeepSeek-V4-Flash,second_order,KPI-3,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,66.8390570309964,34.07076639278319
DeepSeek-V4-Flash,second_order,KPI-3,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,64.74726030224913,-24.72984069013511
DeepSeek-V4-Flash,second_order,KPI-3,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,19.215241426222228,67.94788752923732
DeepSeek-V4-Flash,second_order,KPI-3,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,54.18818314230672,40.97790748033252
DeepSeek-V4-Flash,second_order,KPI-3,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,24.232704533120586,44.77505803755564
DeepSeek-V4-Flash,second_order,KPI-3,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,64.83507540083116,74.89542499774214
DeepSeek-V4-Flash,second_order,KPI-3,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,70.04214890769889,26.13925033459993
DeepSeek-V4-Flash,second_order,KPI-3,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,47.751252705203314,66.45268181452626
DeepSeek-V4-Flash,second_order,KPI-3,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,23.978047059636893,55.364767200973766
DeepSeek-V4-Flash,second_order,KPI-3,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,30.85252611677042,52.796012673239865
DeepSeek-V4-Flash,second_order,KPI-3,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,31.585404562914462,11.624497585577894
DeepSeek-V4-Flash,second_order,KPI-3,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,21.155058852017824,40.155420503485644
DeepSeek-V4-Flash,second_order,KPI-3,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,40.851034830155456,87.01699194973607
DeepSeek-V4-Flash,second_order,KPI-3,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,157.94425140676847,53.268166339201
DeepSeek-V4-Flash,second_order,KPI-3,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,22.654272113388085,86.06234027723139
DeepSeek-V4-Flash,second_order,KPI-3,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.79168773114391,88.91518913869874
DeepSeek-V4-Flash,second_order,KPI-3,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,123.09781937305705,36.924667261192326
DeepSeek-V4-Flash,second_order,KPI-3,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,56.96557828830003,46.13184086212763
DeepSeek-V4-Flash,second_order,KPI-3,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,28.238291392302088,93.52570355092121
DeepSeek-V4-Flash,second_order,KPI-3,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,29.798199544260246,82.85686368412136
DeepSeek-V4-Flash,second_order,KPI-3,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,47.26543944211232,68.76664280571445
DeepSeek-V4-Flash,second_order,KPI-3,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,60.52440832654993,69.10601381933033
DeepSeek-V4-Flash,second_order,KPI-3,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,37.44858117577919,93.56365584865354
DeepSeek-V4-Flash,second_order,KPI-3,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,70.63531090657156,71.89427387133074
DeepSeek-V4-Flash,second_order,KPI-3,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,76.25944005265852,75.78681058813827
DeepSeek-V4-Flash,second_order,KPI-3,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,33.49511429467539,87.00682171741519
DeepSeek-V4-Flash,second_order,KPI-3,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,42.106081799412586,65.41310842827946
DeepSeek-V4-Flash,second_order,KPI-3,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,61.66801059486235,68.95957588218535
DeepSeek-V4-Flash,second_order,KPI-3,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,37.16766096601104,83.81410923398029
DeepSeek-V4-Flash,second_order,KPI-3,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,49.345261945737235,65.83447902393047
DeepSeek-V4-Flash,second_order,KPI-3,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,20.541968859294556,86.34268409062261
DeepSeek-V4-Flash,second_order,KPI-3,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,40.323595452876376,74.53675457635995
DeepSeek-V4-Flash,second_order,Numeric-8,group_001_example_K_second_2.10_tau1_58.42_tau2_70.74,439.28,440.85305405434605,-0.35809826405619954
DeepSeek-V4-Flash,second_order,Numeric-8,group_002_example_K_second_0.20_tau1_68.40_tau2_88.01,497.77,479.05275831952423,3.7602189124446537
DeepSeek-V4-Flash,second_order,Numeric-8,group_003_example_K_second_0.86_tau1_41.01_tau2_60.93,299.41,199.9886372819595,33.20575889851391
DeepSeek-V4-Flash,second_order,Numeric-8,group_004_example_K_second_0.11_tau1_65.03_tau2_73.91,789.09,612.9461470302298,22.32240339755544
DeepSeek-V4-Flash,second_order,Numeric-8,group_005_example_K_second_1.79_tau1_7.79_tau2_77.30,219.01,216.34418257175258,1.217212651590068
DeepSeek-V4-Flash,second_order,Numeric-8,group_006_example_K_second_1.37_tau1_65.39_tau2_81.23,519.73,296.1253101892531,43.02324087713753
DeepSeek-V4-Flash,second_order,Numeric-8,group_007_example_K_second_1.02_tau1_23.87_tau2_78.95,345.69,223.7328743859695,35.27933281669429
DeepSeek-V4-Flash,second_order,Numeric-8,group_008_example_K_second_2.20_tau1_10.50_tau2_66.75,354.77,123.31036531980129,65.2421666657831
DeepSeek-V4-Flash,second_order,Numeric-8,group_009_example_K_second_0.20_tau1_68.40_tau2_88.01,384.98,404.67024098144867,-5.114614001103603
DeepSeek-V4-Flash,second_order,Numeric-8,group_010_example_K_second_2.37_tau1_10.46_tau2_41.03,160.35,80.17285453870916,50.001337986461394
DeepSeek-V4-Flash,second_order,Numeric-8,group_011_example_K_second_2.26_tau1_26.89_tau2_34.47,115.62,73.25496494015032,36.641614824294834
DeepSeek-V4-Flash,second_order,Numeric-8,group_012_example_K_second_1.12_tau1_18.07_tau2_61.96,168.88,127.93303168570611,24.246191564598462
DeepSeek-V4-Flash,second_order,Numeric-8,group_013_example_K_second_2.33_tau1_11.17_tau2_77.53,92.67,90.83906144063916,1.9757619071553312
DeepSeek-V4-Flash,second_order,Numeric-8,group_014_example_K_second_0.42_tau1_54.64_tau2_76.89,625.89,199.37765816441015,68.14493630439691
DeepSeek-V4-Flash,second_order,Numeric-8,group_015_example_K_second_0.42_tau1_54.64_tau2_76.89,266.33,199.37765834322224,25.138865939540324
DeepSeek-V4-Flash,second_order,Numeric-8,group_016_example_K_second_0.16_tau1_32.00_tau2_33.39,92.42,159.69811855350474,-72.79605989342646
DeepSeek-V4-Flash,second_order,Numeric-8,group_017_example_K_second_2.24_tau1_22.14_tau2_86.06,243.71,129.35246948644837,46.92361023903477
DeepSeek-V4-Flash,second_order,Numeric-8,group_018_example_K_second_1.77_tau1_35.21_tau2_74.01,200.89,136.38415628090794,32.110032216184
DeepSeek-V4-Flash,second_order,Numeric-8,group_019_example_K_second_0.12_tau1_46.23_tau2_48.88,205.86,272.84934029170154,-32.541212616196205
DeepSeek-V4-Flash,second_order,Numeric-8,group_020_example_K_second_2.64_tau1_69.80_tau2_81.40,317.79,341.6681044985272,-7.513799835906476
DeepSeek-V4-Flash,second_order,Numeric-8,group_021_example_K_second_2.20_tau1_12.13_tau2_83.43,85.15,53.9014002363256,36.69829684518427
DeepSeek-V4-Flash,second_order,Numeric-8,group_022_example_K_second_2.20_tau1_62.99_tau2_68.26,181.06,95.00091749547538,47.5306983897739
DeepSeek-V4-Flash,second_order,Numeric-8,group_023_example_K_second_1.16_tau1_73.07_tau2_74.39,152.44,93.53646991285783,38.64046843816726
DeepSeek-V4-Flash,second_order,Numeric-8,group_024_example_K_second_1.22_tau1_45.41_tau2_63.96,293.2,67.92083926878965,76.83463872142235
DeepSeek-V4-Flash,second_order,Numeric-8,group_025_example_K_second_1.22_tau1_45.41_tau2_63.96,98.6,77.11154408787466,21.793565833798514
DeepSeek-V4-Flash,second_order,Numeric-8,group_026_example_K_second_1.45_tau1_24.08_tau2_29.32,51.03,25.46098278920364,50.10585383264033
DeepSeek-V4-Flash,second_order,Numeric-8,group_027_example_K_second_2.86_tau1_39.71_tau2_47.46,99.66,65.9975135705707,33.77732934921663
DeepSeek-V4-Flash,second_order,Numeric-8,group_028_example_K_second_2.08_tau1_15.80_tau2_35.60,69.85,51.46023193871474,26.327513330401224
DeepSeek-V4-Flash,second_order,Numeric-8,group_029_example_K_second_0.15_tau1_60.42_tau2_84.58,129.55,94.48044304297805,27.070287114644504
DeepSeek-V4-Flash,second_order,Numeric-8,group_030_example_K_second_1.28_tau1_37.56_tau2_42.42,78.49,52.13170812294865,33.58171980768422
DeepSeek-V4-Flash,second_order,Numeric-8,group_031_example_K_second_1.09_tau1_47.52_tau2_53.06,202.17,172.60911884604423,14.62179411087489
DeepSeek-V4-Flash,second_order,Numeric-8,group_032_example_K_second_0.81_tau1_13.72_tau2_17.46,75.43,60.09095166884054,20.335474388385876
DeepSeek-V4-Flash,second_order,Numeric-8,group_033_example_K_second_0.88_tau1_3.49_tau2_34.06,80.51,40.38878989154301,49.833822020192514
DeepSeek-V4-Flash,second_order,Numeric-8,group_034_example_K_second_0.35_tau1_42.79_tau2_64.07,508.13,189.4331073846123,62.71955850183766
DeepSeek-V4-Flash,second_order,Numeric-8,group_035_example_K_second_0.27_tau1_38.96_tau2_74.28,171.3,175.72569746983925,-2.5835945533212112
DeepSeek-V4-Flash,second_order,Numeric-8,group_036_example_K_second_2.31_tau1_52.97_tau2_70.43,270.03,255.0445204336263,5.549560999286624
DeepSeek-V4-Flash,second_order,Numeric-8,group_037_example_K_second_2.30_tau1_37.29_tau2_59.81,188.33,148.1416048583093,21.3393485592793
DeepSeek-V4-Flash,second_order,Numeric-8,group_038_example_K_second_0.60_tau1_7.54_tau2_28.96,61.29,45.201728683138555,26.24942293499991
DeepSeek-V4-Flash,second_order,Numeric-8,group_039_example_K_second_0.39_tau1_21.52_tau2_26.61,79.24,70.00338932178884,11.656500098701603
DeepSeek-V4-Flash,second_order,Numeric-8,group_040_example_K_second_2.47_tau1_13.68_tau2_38.74,103.3,60.18706976645285,41.73565366267875
DeepSeek-V4-Flash,second_order,Numeric-8,group_041_example_K_second_2.14_tau1_9.67_tau2_12.54,29.8,46.927002322641876,-57.47316215651635
DeepSeek-V4-Flash,second_order,Numeric-8,group_042_example_K_second_2.12_tau1_16.77_tau2_87.78,97.88,67.4070868094637,31.132931334834787
DeepSeek-V4-Flash,second_order,Numeric-8,group_043_example_K_second_2.61_tau1_10.09_tau2_59.17,44.32,41.48117301038039,6.405295554195875
DeepSeek-V4-Flash,second_order,Numeric-8,group_044_example_K_second_2.68_tau1_45.15_tau2_89.71,321.26,82.28499044565426,74.38679249030247
DeepSeek-V4-Flash,second_order,Numeric-8,group_045_example_K_second_1.50_tau1_24.79_tau2_48.76,121.11,68.39940736138182,43.52290697598727
DeepSeek-V4-Flash,second_order,Numeric-8,group_046_example_K_second_1.85_tau1_4.59_tau2_11.19,26.34,75.98353155022545,-188.47202562727958
DeepSeek-V4-Flash,second_order,Numeric-8,group_047_example_K_second_2.89_tau1_8.70_tau2_56.51,60.28,38.77390015388358,35.67700704398875
DeepSeek-V4-Flash,second_order,Numeric-8,group_048_example_K_second_1.29_tau1_12.82_tau2_71.10,72.85,55.74729886655279,23.47659730054524
DeepSeek-V4-Flash,second_order,Numeric-8,group_049_example_K_second_2.37_tau1_4.23_tau2_18.50,31.59,15.004871452310908,52.50119831493856
DeepSeek-V4-Flash,second_order,Numeric-8,group_050_example_K_second_1.23_tau1_6.81_tau2_45.30,67.93,44.39075502681359,34.652208115981765
DeepSeek-V4-Flash,second_order,Numeric-8,group_051_example_K_second_2.68_tau1_45.15_tau2_89.71,179.89,62.89848542616518,65.0350295034937
DeepSeek-V4-Flash,second_order,Numeric-8,group_052_example_K_second_1.62_tau1_6.26_tau2_26.23,33.12,19.818845670622323,40.16049012493259
DeepSeek-V4-Flash,second_order,Numeric-8,group_053_example_K_second_2.58_tau1_21.64_tau2_61.14,83.56,42.373078192878296,49.29023672465499
DeepSeek-V4-Flash,second_order,Numeric-8,group_054_example_K_second_2.94_tau1_31.58_tau2_78.92,299.64,63.217715038831365,78.90211085341365
DeepSeek-V4-Flash,second_order,Numeric-8,group_055_example_K_second_0.53_tau1_25.84_tau2_35.59,98.46,55.83143212485242,43.295315737505156
DeepSeek-V4-Flash,second_order,Numeric-8,group_056_example_K_second_1.54_tau1_21.21_tau2_33.27,64.14,25.476448660847645,60.27993660609971
DeepSeek-V4-Flash,second_order,Numeric-8,group_057_example_K_second_0.77_tau1_8.18_tau2_19.07,41.47,31.80474800660219,23.306611992760576
DeepSeek-V4-Flash,second_order,Numeric-8,group_058_example_K_second_0.98_tau1_37.47_tau2_40.84,129.25,84.49632111434659,34.62567031772024
DeepSeek-V4-Flash,second_order,Numeric-8,group_059_example_K_second_1.52_tau1_5.31_tau2_45.37,54.83,30.50860958947557,44.35781581346786
DeepSeek-V4-Flash,second_order,Numeric-8,group_060_example_K_second_1.87_tau1_5.37_tau2_27.69,47.25,46.834142267144436,0.880122185937701
DeepSeek-V4-Flash,second_order,Numeric-8,group_061_example_K_second_2.94_tau1_31.58_tau2_78.92,114.89,36.484488612630365,68.24398240697157
DeepSeek-V4-Flash,second_order,Numeric-8,group_062_example_K_second_1.43_tau1_28.54_tau2_32.56,67.21,67.12849336121732,0.12127159467738491
DeepSeek-V4-Flash,second_order,Numeric-8,group_063_example_K_second_0.61_tau1_50.28_tau2_75.43,138.02,175.3479883509748,-27.0453473054447
DeepSeek-V4-Flash,second_order,Numeric-8,group_064_example_K_second_0.61_tau1_50.28_tau2_75.43,261.52,135.83540984106025,48.05926512654471
DeepSeek-V4-Flash,second_order,Numeric-8,group_065_example_K_second_0.97_tau1_40.24_tau2_80.19,131.2,75.81036399070472,42.21771037293848
DeepSeek-V4-Flash,second_order,Numeric-8,group_066_example_K_second_2.49_tau1_29.82_tau2_45.29,82.49,26.65476944068562,67.68727186242499
DeepSeek-V4-Flash,second_order,Numeric-8,group_067_example_K_second_0.61_tau1_32.74_tau2_76.25,122.43,84.61124385317396,30.890105486258303
DeepSeek-V4-Flash,second_order,Numeric-8,group_068_example_K_second_1.73_tau1_51.76_tau2_74.87,139.36,105.18667646416637,24.521615625598194
DeepSeek-V4-Flash,second_order,Numeric-8,group_069_example_K_second_1.75_tau1_27.10_tau2_71.85,101.38,58.8774544253459,41.92399445122716
DeepSeek-V4-Flash,second_order,Numeric-8,group_070_example_K_second_0.39_tau1_9.09_tau2_61.44,51.91,49.46520596103871,4.7096783644023965
DeepSeek-V4-Flash,second_order,Numeric-8,group_071_example_K_second_2.95_tau1_18.79_tau2_34.46,59.95,19.215241426222228,67.94788752923732
DeepSeek-V4-Flash,second_order,Numeric-8,group_072_example_K_second_2.38_tau1_20.55_tau2_85.47,91.81,54.46321828047195,40.678337566199815
DeepSeek-V4-Flash,second_order,Numeric-8,group_073_example_K_second_1.28_tau1_10.22_tau2_37.43,43.88,20.70952768060416,52.8041757506742
DeepSeek-V4-Flash,second_order,Numeric-8,group_074_example_K_second_2.99_tau1_49.38_tau2_77.79,258.26,51.603997827962,80.01858676219236
DeepSeek-V4-Flash,second_order,Numeric-8,group_075_example_K_second_1.56_tau1_42.46_tau2_43.49,94.83,57.3143458505219,39.56095555149014
DeepSeek-V4-Flash,second_order,Numeric-8,group_076_example_K_second_1.53_tau1_47.86_tau2_69.19,142.34,42.59033254497978,70.07845121190122
DeepSeek-V4-Flash,second_order,Numeric-8,group_077_example_K_second_2.29_tau1_7.67_tau2_65.34,53.72,23.978047059636893,55.364767200973766
DeepSeek-V4-Flash,second_order,Numeric-8,group_078_example_K_second_2.85_tau1_26.10_tau2_28.19,65.36,32.60276538545303,50.11816801491274
DeepSeek-V4-Flash,second_order,Numeric-8,group_079_example_K_second_0.88_tau1_13.54_tau2_17.44,35.74,24.740751397078537,30.775737557138964
DeepSeek-V4-Flash,second_order,Numeric-8,group_080_example_K_second_0.88_tau1_13.54_tau2_17.44,35.35,27.88457619335446,21.11859634128866
DeepSeek-V4-Flash,second_order,Numeric-8,group_081_example_K_second_1.76_tau1_39.91_tau2_49.61,314.65,23.006835884024994,92.6881182634594
DeepSeek-V4-Flash,second_order,Numeric-8,group_082_example_K_second_0.26_tau1_52.36_tau2_70.20,337.98,156.2378234185413,53.773056565908846
DeepSeek-V4-Flash,second_order,Numeric-8,group_083_example_K_second_2.94_tau1_20.95_tau2_39.52,162.54,35.56404425679891,78.11982019392217
DeepSeek-V4-Flash,second_order,Numeric-8,group_084_example_K_second_1.12_tau1_6.85_tau2_14.63,259.74,28.79168773114391,88.91518913869874
DeepSeek-V4-Flash,second_order,Numeric-8,group_085_example_K_second_1.03_tau1_23.38_tau2_55.54,195.16,91.50288288806593,53.11391530638147
DeepSeek-V4-Flash,second_order,Numeric-8,group_086_example_K_second_0.43_tau1_11.57_tau2_17.59,105.75,46.76914066917817,55.773862251368165
DeepSeek-V4-Flash,second_order,Numeric-8,group_087_example_K_second_0.26_tau1_46.62_tau2_81.15,436.16,63.58309879157727,85.42207015967139
DeepSeek-V4-Flash,second_order,Numeric-8,group_088_example_K_second_1.25_tau1_27.26_tau2_33.73,173.82,74.71185628330174,57.017687099699835
DeepSeek-V4-Flash,second_order,Numeric-8,group_089_example_K_second_1.13_tau1_25.65_tau2_28.35,151.33,39.54530902046065,73.86816294161062
DeepSeek-V4-Flash,second_order,Numeric-8,group_090_example_K_second_1.96_tau1_14.09_tau2_70.44,195.91,60.52440832654993,69.10601381933033
DeepSeek-V4-Flash,second_order,Numeric-8,group_091_example_K_second_2.28_tau1_48.44_tau2_80.77,581.83,40.446882007889464,93.0483333606226
DeepSeek-V4-Flash,second_order,Numeric-8,group_092_example_K_second_2.80_tau1_36.67_tau2_51.67,251.32,116.24163787392781,53.74755774553247
DeepSeek-V4-Flash,second_order,Numeric-8,group_093_example_K_second_1.06_tau1_38.81_tau2_62.72,314.95,80.60609445404778,74.40670123700659
DeepSeek-V4-Flash,second_order,Numeric-8,group_094_example_K_second_2.99_tau1_17.20_tau2_17.77,257.79,22.363409529870033,91.3249507235075
DeepSeek-V4-Flash,second_order,Numeric-8,group_095_example_K_second_0.59_tau1_8.63_tau2_51.57,121.74,42.106081799412586,65.41310842827946
DeepSeek-V4-Flash,second_order,Numeric-8,group_096_example_K_second_0.32_tau1_14.78_tau2_49.46,198.67,61.66801059486235,68.95957588218535
DeepSeek-V4-Flash,second_order,Numeric-8,group_097_example_K_second_2.10_tau1_30.04_tau2_40.15,229.63,27.02467805046344,88.23120757285048
DeepSeek-V4-Flash,second_order,Numeric-8,group_098_example_K_second_2.90_tau1_20.48_tau2_30.18,144.43,28.458562257759155,80.29594803173914
DeepSeek-V4-Flash,second_order,Numeric-8,group_099_example_K_second_2.37_tau1_15.73_tau2_37.45,150.41,20.500499580221465,86.37025491641417
DeepSeek-V4-Flash,second_order,Numeric-8,group_100_example_K_second_1.52_tau1_16.75_tau2_35.10,158.36,64.47645529884151,59.28488551475024
